config,seed,interv_frac,alpha,boost,di_after_monitor,di_priv_after_monitor,efficiency_loss_rel,deviation_rel,efficiency_ok,reverse_ok,reaches_target,admissible,qualifying,selected
5-fold CV fold=2 frac=1.00,46,1.0,1.0,1.1163622116989746,0.857978741525568,1.1655300435788243,0.011285487568267324,0.0306146283064469,True,True,True,True,True,True
5-fold CV fold=2 frac=1.00,47,1.0,0.3,1.0349086635096925,0.6935577283412258,1.441841045289321,-0.0026320911955691143,0.009204007393517491,True,True,False,True,False,False
5-fold CV fold=2 frac=1.00,47,1.0,0.5,1.0581811058494872,0.7623156065819507,1.3117926372828332,-0.0012024580275295372,0.015340012322529094,True,True,False,True,False,False
5-fold CV fold=2 frac=1.00,47,1.0,0.7,1.0814535481892822,0.8071577010867713,1.2389152685448983,0.002774663645912342,0.021476017251540754,True,True,False,True,False,False
5-fold CV fold=2 frac=1.00,47,1.0,1.0,1.1163622116989746,0.8789050522944843,1.1377793282555189,0.013516887103703567,0.03068002464505824,True,True,True,True,True,True
5-fold CV fold=2 frac=1.00,48,1.0,0.3,1.031705656759348,0.7001010135597864,1.4283653081936343,0.004652979086543971,0.008372215169930563,True,True,False,True,False,False
5-fold CV fold=2 frac=1.00,48,1.0,0.5,1.0528427612655802,0.7601955211614848,1.3154510545814893,0.010634983207222011,0.013953691949884271,True,True,False,True,False,False
5-fold CV fold=2 frac=1.00,48,1.0,0.7,1.073979865771812,0.8022616764826737,1.2464760929180405,0.018921001778285564,0.019535168729837925,True,True,False,True,False,False
5-fold CV fold=2 frac=1.00,48,1.0,1.0,1.1056855225311601,0.8443278318038625,1.1843740811712342,0.03567005672935413,0.027907383899768486,True,True,False,True,False,True
5-fold CV fold=2 frac=1.00,49,1.0,0.3,1.0349086635096925,0.6905682553742377,1.4480827814161148,3.823337730964374e-05,0.00920885851815081,True,True,False,True,False,False
5-fold CV fold=2 frac=1.00,49,1.0,0.5,1.0581811058494872,0.7623156065819507,1.3117926372828332,0.00333317957680087,0.01534809753025129,True,True,False,True,False,False
5-fold CV fold=2 frac=1.00,49,1.0,0.7,1.0814535481892822,0.8041682281197833,1.2435209015134667,0.009243691601319777,0.021487336542351833,True,True,False,True,False,False
5-fold CV fold=2 frac=1.00,49,1.0,1.0,1.1163622116989746,0.8729261063605083,1.1455723373531592,0.023013645560025185,0.03069619506050264,True,True,True,True,True,True
5-fold CV fold=2 frac=1.00,50,1.0,0.3,1.0308997917148808,0.7100208285119185,1.4084093872229466,0.007994304699814601,0.00820521187128596,True,True,False,True,False,False
5-fold CV fold=2 frac=1.00,50,1.0,0.5,1.0514996528581346,0.7401064568386948,1.3511569731081925,0.016207248749733272,0.013675353118809932,True,True,False,True,False,False
5-fold CV fold=2 frac=1.00,50,1.0,0.7,1.0720995140013887,0.7822263364961813,1.2784023668639055,0.02672691886635281,0.01914549436633397,True,True,False,True,False,False
5-fold CV fold=2 frac=1.00,50,1.0,1.0,1.1029993057162695,0.8604489701457995,1.1621839698762777,0.04683153541634553,0.02735070623761993,True,True,True,True,True,True
5-fold CV fold=2 frac=1.00,51,1.0,0.3,1.036498003568091,0.7007476000339818,1.4270473419409588,-0.0050063921995065356,0.009621518389216923,True,True,False,True,False,False
5-fold CV fold=2 frac=1.00,51,1.0,0.5,1.0608300059468185,0.7514399796109082,1.3307782752227195,-0.004942930258900957,0.016035863982028227,True,True,False,True,False,False
5-fold CV fold=2 frac=1.00,51,1.0,0.7,1.0851620083255458,0.8080961685498259,1.2374764773288758,-0.0021586229260739578,0.022450209574839463,True,True,False,True,False,False
5-fold CV fold=2 frac=1.00,51,1.0,1.0,1.1216600118936368,0.8766799762127263,1.1406670930480454,0.007119423183581595,0.032071727964056385,True,True,True,True,True,True
5-fold CV fold=3 frac=1.00,42,1.0,0.3,1.0325094686444662,0.7142136536570768,1.4001412530824298,-0.00029390243384462767,0.00852362352629386,True,True,False,True,False,False
5-fold CV fold=3 frac=1.00,42,1.0,0.5,1.054182447740777,0.7412217329970503,1.349123960459993,0.002344424318170852,0.014206039210489766,True,True,False,True,False,False
5-fold CV fold=3 frac=1.00,42,1.0,0.7,1.0758554268370881,0.7712307100414654,1.29662886472225,0.007250160436515574,0.019888454894685735,True,True,False,True,False,False
5-fold CV fold=3 frac=1.00,42,1.0,1.0,1.1083648954815544,0.8402513572436198,1.1901200651200652,0.018860157175900356,0.028412078420979592,True,True,False,True,False,True
5-fold CV fold=3 frac=1.00,43,1.0,0.3,1.0357043407252404,0.7016357465486003,1.4252409529005274,-0.011560596281475355,0.009288250914384668,True,True,False,True,False,False
5-fold CV fold=3 frac=1.00,43,1.0,0.5,1.0595072345420675,0.7404496389108634,1.3505307416597738,-0.016130474063405682,0.015480418190641151,True,True,False,True,False,False
5-fold CV fold=3 frac=1.00,43,1.0,0.7,1.0833101283588946,0.7732921632173936,1.293172293172293,-0.018190602720759886,0.021672585466897643,True,True,False,True,False,False
5-fold CV fold=3 frac=1.00,43,1.0,1.0,1.119014469084135,0.8449485798861868,1.1835039714898372,-0.01657501609821156,0.030960836381282303,True,True,False,True,False,True
5-fold CV fold=3 frac=1.00,44,1.0,0.3,1.0333112352067217,0.7043137455812286,1.4198217857792323,-0.0025950714845491617,0.008742379192258084,True,True,False,True,False,False
5-fold CV fold=3 frac=1.00,44,1.0,0.5,1.0555187253445362,0.7342845432655362,1.3618698761555905,-0.0014180322381177753,0.014570631987096787,True,True,False,True,False,False
5-fold CV fold=3 frac=1.00,44,1.0,0.7,1.0777262154823506,0.7792407397919975,1.2833004602235372,0.002084676530552023,0.02039888478193549,True,True,False,True,False,False
5-fold CV fold=3 frac=1.00,44,1.0,1.0,1.1110374506890723,0.8571648137711972,1.1666367820213974,0.01169937003775311,0.029141263974193574,True,True,True,True,True,True
5-fold CV fold=3 frac=1.00,45,1.0,0.3,1.0412181039425314,0.733938147111396,1.3625126367061848,0.005862581881158555,0.010843864100535535,True,True,False,True,False,False
5-fold CV fold=3 frac=1.00,45,1.0,0.5,1.0686968399042192,0.7812889953121313,1.2799361132694465,0.01462114883472636,0.01807310683422591,True,True,False,True,False,False
5-fold CV fold=3 frac=1.00,45,1.0,0.7,1.0961755758659066,0.8286398435128663,1.2067969067969069,0.02725985901453095,0.025302349567916223,True,True,False,True,False,False
5-fold CV fold=3 frac=1.00,45,1.0,1.0,1.137393679808438,0.8996661158139694,1.1115234667866245,0.05349319283343159,0.03614621366845176,True,True,True,True,True,True
5-fold CV fold=3 frac=1.00,46,1.0,0.3,1.036498003568091,0.7395123608869255,1.3522424409521183,0.008233613874839646,0.009633808297416712,True,True,False,True,False,False
5-fold CV fold=3 frac=1.00,46,1.0,0.5,1.0608300059468185,0.7902047404638519,1.265494812664624,0.017660538702760017,0.01605634716236121,True,True,False,True,False,False
5-fold CV fold=3 frac=1.00,46,1.0,0.7,1.0851620083255458,0.8289695013167956,1.206316997683904,0.03023774265976887,0.022478886027305644,True,True,False,True,False,False
5-fold CV fold=3 frac=1.00,46,1.0,1.0,1.1216600118936368,0.8826437855747176,1.1329598829598828,0.055010321962323215,0.03211269432472236,True,True,True,True,True,True
5-fold CV fold=3 frac=1.00,47,1.0,0.3,1.0341109642427706,0.7123986253123321,1.403708491943786,-0.0011035594523062548,0.008948057105309345,True,True,False,True,False,False
5-fold CV fold=3 frac=1.00,47,1.0,0.5,1.0568516070712841,0.7483178837314414,1.3363304843304842,0.0012441467626107185,0.014913428508848853,True,True,False,True,False,False
5-fold CV fold=3 frac=1.00,47,1.0,0.7,1.0795922498997979,0.8081833144299566,1.2373430410467448,0.006058582990691342,0.020878799912388418,True,True,False,True,False,False
5-fold CV fold=3 frac=1.00,47,1.0,1.0,1.1137032141425685,0.8590689305236946,1.1640509445387495,0.017905356107494066,0.029826857017697765,True,True,True,True,True,True
5-fold CV fold=3 frac=1.00,48,1.0,0.3,1.0308997917148808,0.7070122656792409,1.4144026186579377,0.00031088036761366556,0.008129785666021624,True,True,False,True,False,False
5-fold CV fold=3 frac=1.00,48,1.0,0.5,1.0514996528581346,0.7431150196713723,1.3456867019620058,0.0031006552305514416,0.013549642776702706,True,True,False,True,False,False
5-fold CV fold=3 frac=1.00,48,1.0,0.7,1.0720995140013887,0.7882434621615366,1.2686435701702878,0.007956447121112584,0.01896949988738385,True,True,False,True,False,False
5-fold CV fold=3 frac=1.00,48,1.0,1.0,1.1029993057162695,0.8393890303170563,1.1913427074717398,0.019113916883747296,0.02709928555340548,True,True,False,True,False,True
5-fold CV fold=3 frac=1.00,49,1.0,0.3,1.0341109642427706,0.7034188107075549,1.4216281748196642,0.0008549026822551015,0.00897098319406578,True,True,False,True,False,False
5-fold CV fold=3 frac=1.00,49,1.0,0.5,1.0568516070712841,0.751311155266367,1.3310064584964985,0.004577964729928357,0.014951638656776237,True,True,False,True,False,False
5-fold CV fold=3 frac=1.00,49,1.0,0.7,1.0795922498997979,0.8081833144299566,1.2373430410467448,0.010823528318537357,0.020932294119486754,True,True,False,True,False,False
5-fold CV fold=3 frac=1.00,49,1.0,1.0,1.1137032141425685,0.8560756589887688,1.1681210527364374,0.024921564090705787,0.029903277313552527,True,True,True,True,True,True
5-fold CV fold=3 frac=1.00,50,1.0,0.3,1.0308997917148808,0.7280722055079842,1.373490146217419,0.011402877665245495,0.00818803606551609,True,True,False,True,False,False
5-fold CV fold=3 frac=1.00,50,1.0,0.5,1.0514996528581346,0.785234899328859,1.2735042735042736,0.022048169697045348,0.013646726775860147,True,True,False,True,False,False
5-fold CV fold=3 frac=1.00,50,1.0,0.7,1.0720995140013887,0.8183290904883129,1.2220022624434388,0.035128160599487715,0.019105417486204267,True,True,False,True,False,False
5-fold CV fold=3 frac=1.00,50,1.0,1.0,1.1029993057162695,0.8604489701457995,1.1621839698762777,0.0593132073356054,0.02729345355172036,True,True,True,True,True,True
5-fold CV fold=3 frac=1.00,51,1.0,0.3,1.038866982066234,0.6891847287930466,1.4509897828863345,-0.006208195527187905,0.010148996699414074,True,True,False,True,False,False
5-fold CV fold=3 frac=1.00,51,1.0,0.5,1.064778303443723,0.7426559577511278,1.3465185185185184,-0.006514101757949526,0.016914994499023398,True,True,False,True,False,False
5-fold CV fold=3 frac=1.00,51,1.0,0.7,1.0906896248212123,0.7812740675541865,1.2799605689339528,-0.0037536953588206867,0.023680992298632776,True,True,False,True,False,False
5-fold CV fold=3 frac=1.00,51,1.0,1.0,1.1295566068874463,0.8822752778083398,1.1334330963960593,0.006136250420918046,0.033829988998046845,True,True,True,True,True,True
5-fold CV fold=4 frac=1.00,42,1.0,0.3,1.0341109642427706,0.7123986253123321,1.403708491943786,-0.003603015990841166,0.008802058525183358,True,True,False,True,False,False
5-fold CV fold=4 frac=1.00,42,1.0,0.5,1.0568516070712841,0.751311155266367,1.3310064584964985,-0.002919803021380479,0.014670097541972205,True,True,False,True,False,False
5-fold CV fold=4 frac=1.00,42,1.0,0.7,1.0795922498997979,0.7932169567553278,1.2606891361608343,0.00023158885209723944,0.02053813655876111,True,True,False,True,False,False
5-fold CV fold=4 frac=1.00,42,1.0,1.0,1.1137032141425685,0.8321294867093627,1.201736047059788,0.009586512107346163,0.029340195083944462,True,True,False,True,False,True
5-fold CV fold=4 frac=1.00,43,1.0,0.3,1.0357043407252404,0.6956643784928676,1.4374747808224202,-0.011277226007481617,0.009205425276281157,True,True,False,True,False,False
5-fold CV fold=4 frac=1.00,43,1.0,0.5,1.0595072345420675,0.7553780590501953,1.3238404107969324,-0.015570978352032288,0.015342375460468636,True,True,False,True,False,False
5-fold CV fold=4 frac=1.00,43,1.0,0.7,1.0833101283588946,0.7941919514124582,1.2591414433519696,-0.01728521203489985,0.02147932564465611,True,True,False,True,False,False
5-fold CV fold=4 frac=1.00,43,1.0,1.0,1.119014469084135,0.8359915278025876,1.1961843711843712,-0.015019965068545818,0.030684750920937268,True,True,False,True,False,True
5-fold CV fold=4 frac=1.00,44,1.0,0.3,1.0341109642427706,0.7064120822424805,1.4156043266212759,-0.0008235875125907306,0.008877220763123016,True,True,False,True,False,False
5-fold CV fold=4 frac=1.00,44,1.0,0.5,1.0568516070712841,0.739338069126664,1.35256121895798,0.0017926996087990353,0.014795367938538301,True,True,False,True,False,False
5-fold CV fold=4 frac=1.00,44,1.0,0.7,1.0795922498997979,0.7812438706156247,1.2800100424621497,0.006941263100682416,0.020713515113953647,True,True,False,True,False,False
5-fold CV fold=4 frac=1.00,44,1.0,1.0,1.1137032141425685,0.8470958443839915,1.1805039614226893,0.019412126533183013,0.029590735877076665,True,True,False,True,False,True
5-fold CV fold=4 frac=1.00,45,1.0,0.3,1.0333112352067217,0.6983195860443671,1.4320090972451487,-0.004994774251867595,0.008611786834909789,True,True,False,True,False,False
5-fold CV fold=4 frac=1.00,45,1.0,0.5,1.0555187253445362,0.7402787028023976,1.3508425897089866,-0.005430182894230851,0.014352978058182956,True,True,False,True,False,False
5-fold CV fold=4 frac=1.00,45,1.0,0.7,1.0777262154823506,0.7822378195604283,1.2783836002226807,-0.0035500388494882408,0.020094169281456128,True,True,False,True,False,False
5-fold CV fold=4 frac=1.00,45,1.0,1.0,1.1110374506890723,0.8301910958553205,1.2045419482242588,0.0036118385059486853,0.028705956116365915,True,True,False,True,False,True
5-fold CV fold=4 frac=1.00,46,1.0,0.3,1.0349086635096925,0.6965472013082138,1.435652886296663,0.014010719213102362,0.00915175548004212,True,True,False,True,False,False
5-fold CV fold=4 frac=1.00,46,1.0,0.5,1.0581811058494872,0.7533471876809865,1.3274092162981053,0.027346957607007973,0.015252925800070139,True,True,False,True,False,False
5-fold CV fold=4 frac=1.00,46,1.0,0.7,1.0814535481892822,0.7922103362518311,1.2622910283287643,0.043879803135717155,0.02135409612009822,True,True,False,True,False,False
5-fold CV fold=4 frac=1.00,46,1.0,1.0,1.1163622116989746,0.857978741525568,1.1655300435788243,0.07467270980653706,0.030505851600140344,True,True,True,True,True,True
5-fold CV fold=4 frac=1.00,47,1.0,0.3,1.036498003568091,0.6977656953529862,1.4331458348552366,-0.005391797387277017,0.009438527481185099,True,True,False,True,False,False
5-fold CV fold=4 frac=1.00,47,1.0,0.5,1.0608300059468185,0.7514399796109082,1.3307782752227195,-0.005516065674047077,0.015730879135308518,True,True,False,True,False,False
5-fold CV fold=4 frac=1.00,47,1.0,0.7,1.0851620083255458,0.7902047404638519,1.265494812664624,-0.002864123317018658,0.022023230789431882,True,True,False,True,False,False
5-fold CV fold=4 frac=1.00,47,1.0,1.0,1.1216600118936368,0.8468609294027696,1.1808314273103004,0.006319185175646347,0.03146175827061698,True,True,False,True,False,True
5-fold CV fold=4 frac=1.00,48,1.0,0.3,1.031705656759348,0.6970962881797014,1.4345220552117104,0.006212886911724869,0.008260550744770338,True,True,False,True,False,False
5-fold CV fold=4 frac=1.00,48,1.0,0.5,1.0528427612655802,0.7271435419805506,1.3752442843351933,0.013357267752814764,0.013767584574617226,True,True,False,True,False,False
5-fold CV fold=4 frac=1.00,48,1.0,0.7,1.073979865771812,0.7601955211614848,1.3154510545814893,0.022903613580523254,0.01927461840446406,True,True,False,True,False,False
5-fold CV fold=4 frac=1.00,48,1.0,1.0,1.1056855225311601,0.8262994795233529,1.2102149702149703,0.04172681667199626,0.027535169149234394,True,True,False,True,False,True
5-fold CV fold=4 frac=1.00,49,1.0,0.3,1.0308997917148808,0.6889608886831751,1.451461202552906,0.0010689996581029046,0.008084377012350694,True,True,False,True,False,False
5-fold CV fold=4 frac=1.00,49,1.0,0.5,1.0514996528581346,0.7250636426753067,1.3791892754548356,0.004469103428694719,0.013473961687251158,True,True,False,True,False,False
5-fold CV fold=4 frac=1.00,49,1.0,0.7,1.0720995140013887,0.7671835223327933,1.3034690799396682,0.01001915706477171,0.018863546362151675,True,True,False,True,False,False
5-fold CV fold=4 frac=1.00,49,1.0,1.0,1.1029993057162695,0.833371904651701,1.1999444598722577,0.02237539351667216,0.026947923374502376,True,True,False,True,False,True
5-fold CV fold=4 frac=1.00,50,1.0,0.3,1.0341109642427706,0.7034188107075549,1.4216281748196642,0.014928872914652986,0.008969763558906767,True,True,False,True,False,False
5-fold CV fold=4 frac=1.00,50,1.0,0.5,1.0568516070712841,0.7483178837314414,1.3363304843304842,0.028786811242684857,0.014949605931511222,True,True,False,True,False,False
5-fold CV fold=4 frac=1.00,50,1.0,0.7,1.0795922498997979,0.7932169567553278,1.2606891361608343,0.0457690346786605,0.020929448304115736,True,True,False,True,False,False
5-fold CV fold=4 frac=1.00,50,1.0,1.0,1.1137032141425685,0.8650554735935462,1.1559952286595885,0.07710040441001895,0.029899211863022503,True,True,True,True,True,True
5-fold CV fold=4 frac=1.00,51,1.0,0.3,1.0325094686444662,0.7202154490659598,1.3884734093067428,-0.0017270500882314418,0.008420435777230497,True,True,False,True,False,False
5-fold CV fold=4 frac=1.00,51,1.0,0.5,1.054182447740777,0.7622280169281408,1.311943378872513,-1.9724981691653877e-05,0.0140340596287175,True,True,False,True,False,False
5-fold CV fold=4 frac=1.00,51,1.0,0.7,1.0758554268370881,0.7862351985636727,1.2718840390596118,0.003974553590470136,0.019647683480204552,True,True,False,True,False,False
5-fold CV fold=4 frac=1.00,51,1.0,1.0,1.1083648954815544,0.8312486641302953,1.2030094521069252,0.014254009196754168,0.02806811925743505,True,True,False,True,False,True
